iter	Logloss
371	0.1881554398
372	0.1880875746
373	0.1880293471
374	0.1879580948
375	0.1878846709
376	0.1878215366
377	0.1877462114
378	0.1876573611
379	0.1875380881
380	0.1874814895
381	0.187413483
382	0.1873135555
383	0.1872414245
384	0.1871628089
385	0.1871032361
386	0.1870328918
387	0.1869016715
388	0.1868518789
389	0.1868173754
390	0.1867097487
391	0.1866680371
392	0.1866038095
393	0.1865748794
394	0.1864972827
395	0.1863963322
396	0.1863730875
397	0.1862846352
398	0.1862131206
399	0.1861518493
400	0.1861353415
401	0.1860836183
402	0.1860458337
403	0.1859889039
404	0.1859143314
405	0.1858320967
406	0.185800277
407	0.1857605381
408	0.1856972809
409	0.1856135166
410	0.1855419971
411	0.1855098204
412	0.1854588431
413	0.1853990162
414	0.1853400873
415	0.1852991486
416	0.1852209316
417	0.1851520297
418	0.1851350243
419	0.1850767843
420	0.1849898124
421	0.1849350203
422	0.1848607815
423	0.1847969272
424	0.1847394496
425	0.1846768111
426	0.1846181494
427	0.1845504151
428	0.1844944715
429	0.1844303187
430	0.1844088711
431	0.1843424673
432	0.1842843493
433	0.1842309967
434	0.1841534234
435	0.1840945198
436	0.1840025871
437	0.1839233461
438	0.1838599996
439	0.1837894815
440	0.1836648768
441	0.1835930769
442	0.1835643502
443	0.1835011801
444	0.1834421766
445	0.1833086403
446	0.1832581633
447	0.183173445
448	0.183146337
449	0.1830836501
450	0.1830193075
451	0.1829559598
452	0.1829022341
453	0.1828320235
454	0.1827631414
455	0.1827127616
456	0.1825959329
457	0.1825463042
458	0.1824768519
459	0.1824058658
460	0.182372704
461	0.1822542797
462	0.1821769568
463	0.1820913296
464	0.1820261353
465	0.1819545238
466	0.1818880114
467	0.1818395136
468	0.1817654732
469	0.1817104726
470	0.1816421865
471	0.1815872207
472	0.1815375918
473	0.1814802514
474	0.1814040192
475	0.1813105376
476	0.1812958421
477	0.1812819449
478	0.1812159407
479	0.1811697422
480	0.1811242152
481	0.1810783072
482	0.1810270352
483	0.1809726031
484	0.1809419776
485	0.1808782363
486	0.1808443992
487	0.1808155875
488	0.1807300074
489	0.1806682309
490	0.1806170972
491	0.1805492228
492	0.1804461738
493	0.1803710748
494	0.1803091531
495	0.1802526306
496	0.1801422704
497	0.1800764221
498	0.1800163347
499	0.1799715162
