iter	Logloss
198	0.2033116436
199	0.2031873511
200	0.2031445263
201	0.2030111544
202	0.2029069925
203	0.2027874901
204	0.202724296
205	0.2026002036
206	0.2023770392
207	0.2022365768
208	0.2020998843
209	0.202007185
210	0.2019490257
211	0.2018848391
212	0.2017712525
213	0.2016199465
214	0.2015544233
215	0.2014983507
216	0.2014144209
217	0.2012896561
218	0.2012170285
219	0.2010809677
220	0.2009979475
221	0.2009117488
222	0.2007145633
223	0.2006371516
224	0.2005128018
225	0.2003870067
226	0.200314723
227	0.200252156
228	0.2001961755
229	0.2000939209
230	0.2000161436
231	0.1999315744
232	0.1998615672
233	0.1998173006
234	0.199730093
235	0.199601982
236	0.199520773
237	0.1993928183
238	0.1993267297
239	0.1992657069
240	0.1990921552
241	0.1989648924
242	0.1988928519
243	0.1987609736
244	0.1986847646
245	0.1986411081
246	0.1985184736
247	0.1984603727
248	0.1983822508
249	0.1982843926
250	0.1981970989
251	0.198042925
252	0.1979288392
253	0.197846638
254	0.1977633546
255	0.1976707356
256	0.1975810217
257	0.1975003501
258	0.1974106768
259	0.1973104037
260	0.1972339147
261	0.1971816927
262	0.1971298036
263	0.1970241731
264	0.1969372301
265	0.1968675841
266	0.1967946199
267	0.1966804801
268	0.1965542121
269	0.1964518659
270	0.196344867
271	0.1962708939
272	0.196101896
273	0.1960066328
274	0.1959058335
275	0.1958546935
276	0.195761986
277	0.1956755151
278	0.1956013661
279	0.1955366417
280	0.1954440827
281	0.1954030965
282	0.1952933352
283	0.1952495965
284	0.1951975641
285	0.1950537189
286	0.1949915367
287	0.1949284729
288	0.1948604115
289	0.1947964826
290	0.1947492381
291	0.1946647263
292	0.194556792
293	0.1944914982
294	0.1943981783
295	0.1943430624
296	0.1942703185
297	0.1941909978
298	0.1941196336
299	0.1940513069
300	0.1939824643
301	0.1939295622
302	0.1938675619
303	0.1937797351
304	0.193691525
305	0.1936077746
306	0.1935392471
307	0.1934456238
308	0.1933855314
309	0.1933309106
310	0.1932744971
311	0.1931076292
312	0.1930340258
313	0.1929714351
314	0.1929333569
315	0.1928429303
316	0.1927726934
317	0.1926979371
318	0.1926172796
319	0.1925183476
320	0.192445178
321	0.1923726279
322	0.1923131507
323	0.1922365221
324	0.1921802369
325	0.1920999939
326	0.1920123716
327	0.1919461115
328	0.1918683882
329	0.1917954819
330	0.1917585863
331	0.1916528428
332	0.191579306
333	0.1915080812
334	0.1914457991
335	0.1913498615
336	0.1913021809
337	0.1912155081
338	0.1911537644
339	0.1910748093
340	0.1910122307
341	0.1909706248
342	0.1909008583
343	0.1908699934
344	0.1908219102
345	0.1907594841
346	0.1906386304
347	0.1905455124
348	0.1905015553
349	0.19041563
350	0.1903493102
351	0.1902877319
352	0.1902254108
353	0.1901481049
354	0.1900318003
355	0.1899738967
356	0.1898807463
357	0.1897756126
358	0.1897186612
359	0.1896418087
360	0.1895608301
361	0.1895015019
362	0.1894378903
363	0.1893935571
364	0.1893087041
365	0.189200773
366	0.1891464181
367	0.1890681417
368	0.1889828862
369	0.1889047775
370	0.1888319786
371	0.1887558522
372	0.1886813947
373	0.1885977813
374	0.1885324169
375	0.1884574596
376	0.1883720498
377	0.1882810273
378	0.1882056252
379	0.1881312233
380	0.1880476269
381	0.1879860774
382	0.1879207199
383	0.1878551838
384	0.1877579404
385	0.1876908966
386	0.1876064904
387	0.1875568186
388	0.1874718849
389	0.1873962084
390	0.187304127
391	0.1872421139
392	0.1871897962
393	0.1871240454
394	0.1870645249
395	0.1869532971
396	0.186888536
397	0.1867851408
398	0.1867082293
399	0.1866326224
400	0.1865621437
401	0.1865275548
402	0.1864528164
403	0.1863645199
404	0.1862825113
405	0.1862198682
406	0.1861580061
407	0.1860690049
408	0.1859545335
409	0.1858851731
410	0.1858164524
411	0.1857193931
412	0.1856202126
413	0.1855506209
414	0.1854909882
415	0.1853946082
416	0.1853105723
417	0.1852356015
418	0.1851692098
419	0.1850771738
420	0.1850046851
421	0.1849353306
422	0.1848708586
423	0.1848109463
424	0.1847510318
425	0.1846842356
426	0.1845948343
427	0.1845152856
428	0.1844629942
429	0.1844031397
430	0.1843413204
431	0.184269457
432	0.1841981809
433	0.1841029588
434	0.1840338523
435	0.1839639661
436	0.1838999963
437	0.1838173937
438	0.1837439632
439	0.1836706676
440	0.1836252066
441	0.1835545623
442	0.1834862764
443	0.1834164559
444	0.183346643
445	0.1832577051
446	0.1831911078
447	0.1831022102
448	0.1830288716
449	0.1829704896
450	0.1828966969
451	0.1828191987
452	0.1827572041
453	0.1826922253
454	0.182636867
455	0.1826342177
456	0.1825940783
457	0.1825163182
458	0.1824629991
459	0.1824011579
460	0.182331782
461	0.1822353621
462	0.1822297742
463	0.182174917
464	0.1820903201
465	0.1820144911
466	0.1819567994
467	0.1818815799
468	0.1818131142
469	0.1817708016
470	0.1817096012
471	0.1816458253
472	0.1815841553
473	0.1815333491
474	0.1814719002
475	0.1813886967
476	0.1813327955
477	0.1812791521
478	0.1811913482
479	0.1811263902
480	0.1810706133
481	0.180967434
482	0.1809290569
483	0.1808590207
484	0.1808001493
485	0.1807605472
486	0.1807141738
487	0.1806671095
488	0.1805989011
489	0.1805049881
490	0.180446703
491	0.1804416524
492	0.1803841516
493	0.1803122446
494	0.1802490731
495	0.1801970628
496	0.1801483494
497	0.1800919125
498	0.1800590421
499	0.1800077068
