iter	Logloss
218	0.2003518178
219	0.2002587818
220	0.2001471986
221	0.2000432109
222	0.1998884291
223	0.1998363497
224	0.199703479
225	0.1996301823
226	0.1995282401
227	0.1994127319
228	0.1993439235
229	0.1992487998
230	0.1991649356
231	0.1990374469
232	0.1989599228
233	0.1988422326
234	0.1987714708
235	0.1986717031
236	0.1986167055
237	0.1985304264
238	0.1984503061
239	0.1983941863
240	0.1983045845
241	0.1981674704
242	0.1980910399
243	0.1979570986
244	0.1978737006
245	0.1978221961
246	0.1977145344
247	0.1976320505
248	0.1975102933
249	0.1974435558
250	0.1973535564
251	0.1971385447
252	0.1970709815
253	0.1970085823
254	0.1969381092
255	0.1968498185
256	0.1967860131
257	0.1967331501
258	0.1966357239
259	0.1965248366
260	0.196419678
261	0.1963584557
262	0.1962942773
263	0.1961966182
264	0.1961116623
265	0.196039955
266	0.1959537692
267	0.1958855999
268	0.195833515
269	0.1957415456
270	0.1956520495
271	0.1955219525
272	0.1954115544
273	0.1953256471
274	0.1952589825
275	0.1952064362
276	0.1951246305
277	0.1950506449
278	0.1949831225
279	0.1949381687
280	0.1948296883
281	0.1947326901
282	0.1946413391
283	0.1945820507
284	0.1945218323
285	0.1944459522
286	0.1943916344
287	0.1942580713
288	0.1941834759
289	0.1941236874
290	0.1940647751
291	0.1940095831
292	0.1939293068
293	0.1938418212
294	0.1937725947
295	0.193698325
296	0.1936108249
297	0.1935661723
298	0.1934873487
299	0.193450921
300	0.1934147129
301	0.1933654294
302	0.1933061518
303	0.1932640048
304	0.1931633312
305	0.1930826031
306	0.1929986411
307	0.1929288294
308	0.1928253777
309	0.1927804852
310	0.1926896739
311	0.1926099173
312	0.1925349565
313	0.1924537122
314	0.192324638
315	0.19226416
316	0.1921883458
317	0.1921367807
318	0.1920737816
319	0.1920046659
320	0.1918916281
321	0.1918169728
322	0.1917624297
323	0.1916774573
324	0.1916183445
325	0.1915221922
326	0.1914753669
327	0.1914170001
328	0.1913556483
329	0.191321984
330	0.1912606494
331	0.1911680105
332	0.1911064184
333	0.1910391278
334	0.1909824113
335	0.1909287974
336	0.1908725745
337	0.190795278
338	0.1906897032
339	0.1906062729
340	0.1905171795
341	0.1904747567
342	0.1904065274
343	0.190340497
344	0.1902870906
345	0.1902469938
346	0.1901592945
347	0.1900531321
348	0.1899670716
349	0.1899169733
350	0.1898507163
351	0.189767108
352	0.1896936581
353	0.1896093156
354	0.1895484366
355	0.1894782255
356	0.1894033991
357	0.1893400382
358	0.1892762963
359	0.1891996408
360	0.1891363857
361	0.1890829722
362	0.1889465355
363	0.1888789747
364	0.1887656591
365	0.18862835
366	0.1885665448
367	0.1885084493
368	0.1884209885
369	0.1883596517
370	0.188308407
371	0.1881192385
372	0.1880536268
373	0.1879829337
374	0.1878978309
375	0.1878245812
376	0.1877773959
377	0.1876953138
378	0.1876285208
379	0.1875661709
380	0.1874953591
381	0.1874037849
382	0.1873356475
383	0.1872677755
384	0.1871917006
385	0.1871303317
386	0.1870467934
387	0.1869836391
388	0.1869026416
389	0.1868783479
390	0.1868294702
391	0.186744958
392	0.1866948294
393	0.1866192239
394	0.1865273244
395	0.1864503938
396	0.1863984924
397	0.1862794528
398	0.1862079084
399	0.1861451169
400	0.1860747926
401	0.1860033007
402	0.1859281213
403	0.1858628185
404	0.1857772698
405	0.1856970615
406	0.185567685
407	0.1855005646
408	0.1854418875
409	0.1853757274
410	0.1853239516
411	0.1852675775
412	0.1852101951
413	0.185154569
414	0.1850940425
415	0.1849766379
416	0.1849123096
417	0.1848095251
418	0.1847563901
419	0.1847094015
420	0.1846489922
421	0.1845687447
422	0.1844846345
423	0.1844270765
424	0.1843712328
425	0.1842814146
426	0.1842182294
427	0.18414455
428	0.1840770942
429	0.1840366082
430	0.1839483364
431	0.1838944907
432	0.1838394801
433	0.1837921597
434	0.1837125383
435	0.183658023
436	0.1835715369
437	0.1834907292
438	0.1834433118
439	0.1833704188
440	0.1832876951
441	0.183280483
442	0.1832170338
443	0.1831507199
444	0.1830780532
445	0.183026096
446	0.1829689345
447	0.1828902678
448	0.182820535
449	0.1827568989
450	0.1827051336
451	0.1826263983
452	0.1825511141
453	0.1824895506
454	0.1824477623
455	0.1823963108
456	0.1823475999
457	0.1822827527
458	0.1822511198
459	0.182200514
460	0.1821441824
461	0.1820680305
462	0.1820121806
463	0.1819405581
464	0.1818702841
465	0.1818179893
466	0.1817643548
467	0.1816882804
468	0.1816436574
469	0.181576758
470	0.1815118287
471	0.1814356084
472	0.1813880506
473	0.1813111858
474	0.1812577283
475	0.181205578
476	0.1811396466
477	0.1811020099
478	0.1810271454
479	0.1809622434
480	0.1809332328
481	0.1808748368
482	0.1808144863
483	0.180764548
484	0.180687791
485	0.180663191
486	0.1806193314
487	0.1805664032
488	0.1805027481
489	0.1804372912
490	0.1803878531
491	0.1803302585
492	0.1802685811
493	0.1802202508
494	0.1801678133
495	0.1801622024
496	0.1801082526
497	0.1800467799
498	0.1800027409
499	0.1799313674
